timestamp,X,Y,Z,RMS,X_mean,Y_mean,Z_mean,RMS_mean,X_std,Y_std,Z_std,RMS_std,X_skew,Y_skew,Z_skew,RMS_skew,X_kurt,Y_kurt,Z_kurt,RMS_kurt,target
2500,-0.0928241757215842,-0.2990446968493667,-1.0070975258423207,1.0546513570227105,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
2600,-0.0953657355393976,-0.3049706375424749,-0.9899049983507804,1.0401988362990473,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
2700,-0.0976040294806707,-0.297419761983205,-0.966311076443072,1.0157470934467785,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
2800,-0.102680025082076,-0.2880493075083712,-1.0311546594546457,1.0755442914273379,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
2900,-0.0959368060643577,-0.288287723423091,-1.0296487105289345,1.0735409397541373,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3000,-0.0910474499108532,-0.298603645428618,-1.0269639587351014,1.0733632878664148,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3100,-0.0941766682232842,-0.297844958897877,-1.059481471871952,1.1045731544893143,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3200,-0.100187404328312,-0.2779907333794144,-1.030083350344489,1.071628700851091,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3300,-0.0931239644007246,-0.2893682515738877,-1.059390980496178,1.102141237465185,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3400,-0.0939863429663319,-0.2845249692624218,-0.998320178778093,1.0423200420952725,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3500,-0.0950298779984549,-0.2893854228697808,-1.0209247704600068,1.0653928794678236,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3600,-0.0853848280463824,-0.3053835106322133,-1.038941532442352,1.086254650282441,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3700,-0.0949770421020325,-0.2985965489459305,-0.9721695071717906,1.0214176854957588,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3800,-0.0954293344520355,-0.2921414206863191,-0.9785323835800376,1.0256602718587715,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
3900,-0.1004204586080614,-0.279282038773109,-1.0342171172114043,1.0759590007158197,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4000,-0.0979217976795981,-0.2913067227709929,-1.0379246273699114,1.082467467083122,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4100,-0.0967034472809358,-0.2841208248632977,-1.0554829113859714,1.0973241891368402,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4200,-0.098291263240888,-0.2920484155028295,-1.0238942826275614,1.0692581313343432,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4300,-0.0920229051093483,-0.288995934411983,-1.0024521718803805,1.0473286122698602,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4400,-0.0978471908710602,-0.3018915542291354,-0.9981463797411252,1.0473818685973875,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4500,-0.0912894713265925,-0.2743526436335589,-0.993015303191818,1.0342545784365422,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4600,-0.0974651059330084,-0.2833035342277322,-0.9947671704112448,1.0389042606075167,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4700,-0.0858818280133262,-0.2969971193631543,-0.985183402553726,1.032554751071467,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4800,-0.0991288155301758,-0.2988405431041311,-1.0701001342803471,1.1154579730577054,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
4900,-0.0969676340859607,-0.2948271730264595,-0.9645865873357896,1.0132882455072236,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5000,-0.1001745748148796,-0.2890006516951375,-0.9918651435392504,1.037956061251002,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5100,-0.0965576448507502,-0.2914795663988144,-1.084100555409344,1.126746524576851,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5200,-0.0970735625467062,-0.3050490537883859,-0.9829349233668144,1.0337500981072865,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5300,-0.0957484912029164,-0.2895032933967235,-0.9875619802541205,1.0335659607875174,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5400,-0.0906629362926193,-0.2848082848250104,-0.9957397236158432,1.0396312443884703,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5500,-0.0896870155316002,-0.290439745991867,-1.0128906564147822,1.0575190251996196,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5600,-0.0994450998003912,-0.2780938045602353,-1.0145996530281292,1.0567109102937737,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5700,-0.0877299268829003,-0.2838866185585327,-0.9958521509965608,1.0392351316771165,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5800,-0.0954122985755658,-0.2886790372095024,-0.9940390709756842,1.0394964010855832,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
5900,-0.0946141970325383,-0.2704558960313873,-1.0248099158940158,1.0641116490730436,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6000,-0.0952818045226659,-0.2866231828864858,-1.0171878180739893,1.0610855424890109,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6100,-0.096362114310768,-0.2772887573371632,-1.0241452609191968,1.0653864216720987,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6200,-0.0914617506034254,-0.2758234699367465,-1.0142288855882269,1.0550374736249548,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6300,-0.0911260515369696,-0.2855449087623207,-0.9950737212469282,1.0392360477317026,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6400,-0.1030937386364934,-0.296628177452324,-0.9817356912080138,1.0307383576817222,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6500,-0.0946651088277735,-0.2873112521007075,-1.0494327874319989,1.092162265302343,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6600,-0.0896957151795712,-0.2819771374612203,-1.027890252117753,1.069633020138728,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6700,-0.090558791284874,-0.2809467268107544,-1.0618540576152145,1.1021188672999611,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6800,-0.0938130464787102,-0.2808456781422936,-1.035968297679972,1.077453245583659,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
6900,-0.0940612714377104,-0.2768756399193693,-0.9692362934754633,1.0123866037020113,-0.11677358547681954,-0.2411680591618099,-1.0201358395169404,1.0553809823300515,0.03222516427448101,0.015848104235501995,0.0300621128393883,0.028970361120679067,0.4736752982311201,-1.3474050139027947,0.027603210431596352,-0.013593665382423275,-1.407601312947356,1.9184632484774014,-0.03759638726137782,-0.06852951916468886,0
